Sr.#,Sheet,Assignment_1,Assignment_2,Assignment_3,Assignment_4,Assignment_5,Assignment_6,Quiz_1,Quiz_2,Quiz_3,Quiz_4,Quiz_5,Quiz_6,Quiz_7,Quiz_8,Midterm_1,Midterm_2,Midterm_3,Midterm_4,Midterm_5,Midterm_6,Midterm_7,Midterm_8,Final_1,Final_2,Final_3,Final_4,Final_5,Final_6,Student_ID,Assignment_Mean,Assignment_Max,Assignment_Min,Assignment_Std,Assignment_Sum,Quiz_Mean,Quiz_Max,Quiz_Min,Quiz_Std,Quiz_Sum,Overall_Mean,Overall_Std,Assignment_CV,Quiz_CV
,6,50.0,95.0,82.0,73.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,7.0,0.0,12.0,4.75,10.0,0.0,5.0,4.08,19.0,6.0,2.0,1.0,2.5,12.47,257,50.0,95.0,0.0,41.419802027532675,300.0,0.5625,4.5,0.0,1.590990257669732,4.5,21.75,36.13582816157777,0.8282303944717592,2.7790222841392698
,6,61.5,96.0,93.0,74.0,0.0,0.0,4.5,0.0,5.0,7.0,1.5,1.0,0.0,0.0,14.0,3.0,14.0,7.75,5.0,9.5,7.5,6.0,38.0,14.0,10.0,11.5,7.0,32.97,258,54.083333333333336,96.0,0.0,43.756618546988605,324.5,2.375,7.0,0.0,2.7353505912666582,19.0,24.535714285714285,38.020978159692056,0.8089096354508616,1.1468975225436724
,6,61.0,70.0,30.0,59.0,0.0,0.0,5.5,0.0,4.0,5.0,2.0,1.5,0.0,0.0,14.0,0.0,13.0,6.75,16.0,0.0,14.5,8.31,20.5,8.0,8.0,1.5,3.0,16.78,259,36.666666666666664,70.0,0.0,31.417617138584315,220.0,2.25,5.5,0.0,2.29906813420444,18.0,17.0,26.36066416812398,0.8566104827388253,1.0172867850462126
,6,55.0,98.0,45.0,66.0,0.0,0.0,5.0,0.0,3.5,8.0,0.5,5.0,0.0,0.0,14.0,2.0,15.0,7.75,16.0,4.5,20.0,11.04,32.0,14.0,8.5,9.0,5.0,28.04,260,44.0,98.0,0.0,38.455168703309575,264.0,2.75,8.0,0.0,3.070597894314954,22.0,20.428571428571427,31.97827215641724,0.8737825199570456,1.1125354689546936
,6,55.0,93.0,66.0,0.0,0.0,0.0,8.0,2.0,3.5,4.0,1.5,3.0,0.0,0.0,12.0,1.0,18.0,7.75,14.0,1.0,19.5,9.4,36.0,20.0,12.0,2.5,6.5,31.48,261,35.666666666666664,93.0,0.0,40.98129654692085,214.0,2.75,8.0,0.0,2.591193878173865,22.0,16.857142857142858,30.583070085002515,1.1486862528334352,0.9388383616571975
,6,37.5,0.0,52.0,57.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.5,0.0,0.0,10.0,0.0,8.0,4.5,7.0,0.0,2.0,2.45,10.0,1.0,2.5,1.25,0.0,6.05,262,24.416666666666668,57.0,0.0,27.503484627709753,146.5,0.375,1.5,0.0,0.6943650748294136,3.0,10.678571428571429,21.06273335214915,1.1259614339946677,1.8035456489075676
,6,64.5,79.0,69.0,68.0,0.0,0.0,10.0,0.0,4.0,0.0,2.0,7.0,0.0,0.0,18.0,0.5,12.0,7.62,11.0,1.0,18.0,8.17,37.0,9.0,7.5,2.0,5.0,24.76,263,46.75,79.0,0.0,36.5318354315794,280.5,2.875,10.0,0.0,3.833592123769634,23.0,21.678571428571427,32.07659531547834,0.7812625199225707,1.328801429382889
,6,0.0,87.0,65.0,0.0,0.0,0.0,5.0,0.0,3.5,5.0,0.5,4.5,0.0,0.0,7.0,1.0,14.0,5.5,8.0,0.5,4.0,3.4,18.5,15.0,9.0,2.0,3.5,19.62,264,25.333333333333332,87.0,0.0,39.85808157283371,152.0,2.3125,5.0,0.0,2.3895232638690564,18.5,12.178571428571429,27.456684167876226,1.5727245129356981,1.0288582406325324
,6,43.0,72.0,0.0,57.0,0.0,0.0,0.0,0.0,3.0,4.5,0.0,0.0,0.0,0.0,11.0,1.0,10.0,5.5,4.0,2.0,9.5,4.22,27.0,10.0,7.5,2.5,4.0,20.87,265,28.666666666666668,72.0,0.0,32.714930332596865,172.0,0.9375,4.5,0.0,1.781602408748131,7.5,12.821428571428571,24.822142056312067,1.1408205393210575,1.8803191649056792
,6,39.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,14.0,4.5,0.0,0.0,0.0,0.0,8.5,9.0,0.0,0.0,0.0,7.13,266,6.583333333333333,39.5,0.0,16.12580747332259,39.5,0.5,4.0,0.0,1.4142135623730951,4.0,3.107142857142857,10.528676174050663,2.44577464206106,2.7729677693590102
,6,72.5,90.0,82.0,72.0,0.0,0.0,10.0,6.0,1.5,8.0,2.5,5.0,0.0,0.0,9.0,4.0,16.0,7.25,14.0,10.0,14.5,10.49,37.0,11.0,12.5,6.0,7.5,30.3,267,52.75,90.0,0.0,41.397765640188844,316.5,4.125,10.0,0.0,3.729706997300765,33.0,24.964285714285715,35.91949560942031,0.784643018199182,0.9019847635552032
,6,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,16.0,0.5,13.0,7.37,7.0,0.0,3.0,2.72,15.5,9.0,0.0,1.0,0.0,10.41,268,0.0,0.0,0.0,0.0,0.0,0.8125,5.0,0.0,1.771550975033701,6.5,0.4642857142857143,1.3652878777060131,0.0,2.153861367822129
,6,70.5,92.0,73.0,61.0,0.0,0.0,1.5,7.0,3.0,0.0,1.0,4.0,0.0,0.0,18.0,2.0,13.0,8.25,17.0,2.0,7.0,7.08,35.0,7.0,14.0,5.0,8.0,28.27,269,49.416666666666664,92.0,0.0,39.57829792533614,296.5,2.0625,7.0,0.0,2.4847750688658206,16.5,22.357142857142858,34.60070506808771,0.8007478673860833,1.1989264505987072
,6,41.5,0.0,88.0,72.0,0.0,0.0,6.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,19.5,2.0,13.0,8.62,12.0,3.0,5.5,5.58,36.0,5.0,9.5,4.5,1.5,23.17,270,33.583333333333336,88.0,0.0,39.70694733502774,201.5,1.75,6.0,0.0,2.187627547301936,14.0,15.392857142857142,29.601311412885707,1.181988906579512,1.2429701973306455
,6,32.0,96.0,77.0,66.0,0.0,0.0,0.0,0.0,3.5,6.0,2.5,0.0,0.0,0.0,17.0,0.5,11.0,7.12,13.0,1.0,16.0,8.17,33.0,6.0,13.5,2.0,4.5,24.18,271,45.166666666666664,96.0,0.0,40.705855434650516,271.0,1.5,6.0,0.0,2.2834810518779687,12.0,20.214285714285715,33.80812048885609,0.9010371600675242,1.5122391072039527
,6,43.5,0.0,75.0,71.0,0.0,0.0,0.0,2.0,1.5,2.0,0.5,4.0,0.0,0.0,14.0,2.0,10.0,6.5,12.0,1.5,15.0,7.76,26.5,8.0,8.0,7.5,7.5,23.54,272,31.583333333333332,75.0,0.0,36.25798762571727,189.5,1.25,4.0,0.0,1.4142135623730951,10.0,14.25,27.374714610384526,1.1476467912761321,1.122391716169123
